date,ticker,trigger_type,shares,exec_price,dollar_amount,commission,reference_at_trigger,cash_after,portfolio_value
2015-01-02,T,entry,19,11.3148,214.98,0.21,,,99508.54
2015-01-02,TAP,entry,3,56.5465,169.64,0.17,,,99508.54
2015-01-02,TDG,entry,1,123.0263,123.03,0.12,,,99508.54
2015-01-02,TDY,entry,2,103.5518,207.1,0.21,,,99508.54
2015-01-02,TECH,entry,10,21.4467,214.47,0.21,,,99508.54
2015-01-02,TEL,entry,4,51.7947,207.18,0.21,,,99508.54
2015-01-02,TER,entry,11,18.5029,203.53,0.2,,,99508.54
2015-01-02,TFC,entry,8,24.9255,199.4,0.2,,,99508.54
2015-01-02,TGT,entry,4,53.947,215.79,0.22,,,99508.54
2015-01-02,TJX,entry,7,29.3238,205.27,0.21,,,99508.54
2015-01-02,TKO,entry,20,10.4225,208.45,0.21,,,99508.54
2015-01-02,TMO,entry,1,122.101,122.1,0.12,,,99508.54
2015-01-02,TMUS,entry,8,26.0692,208.55,0.21,,,99508.54
2015-01-02,TPL,entry,18,11.4333,205.8,0.21,,,99508.54
2015-01-02,TPR,entry,7,27.172,190.2,0.19,,,99508.54
2015-01-02,TRGP,entry,3,61.5607,184.68,0.18,,,99508.54
2015-01-02,TRMB,entry,8,26.7134,213.71,0.21,,,99508.54
2015-01-02,TROW,entry,3,56.4981,169.49,0.17,,,99508.54
2015-01-02,TRV,entry,2,83.1779,166.36,0.17,,,99508.54
2015-01-02,TSCO,entry,16,13.3718,213.95,0.21,,,99508.54
2015-01-02,TSLA,entry,14,14.8654,208.12,0.21,,,99508.54
2015-01-02,TSN,entry,7,30.9157,216.41,0.22,,,99508.54
2015-01-02,TT,entry,5,41.0454,205.23,0.21,,,99508.54
2015-01-02,TTWO,entry,7,28.2141,197.5,0.2,,,99508.54
2015-01-02,TXN,entry,5,39.1808,195.9,0.2,,,99508.54
2015-01-02,TXT,entry,5,41.6876,208.44,0.21,,,99508.54
2015-01-02,TYL,entry,1,110.095,110.1,0.11,,,99508.54
2015-01-02,UAL,entry,3,67.7739,203.32,0.2,,,99508.54
2015-01-02,UDR,entry,10,20.5,205.0,0.2,,,99508.54
2015-01-02,UHS,entry,2,107.0183,214.04,0.21,,,99508.54
2015-01-02,ULTA,entry,1,128.1941,128.19,0.13,,,99508.54
2015-01-02,UNH,entry,2,84.4699,168.94,0.17,,,99508.54
2015-01-02,UNP,entry,2,93.2533,186.51,0.19,,,99508.54
2015-01-02,UPS,entry,2,72.7849,145.57,0.15,,,99508.54
2015-01-02,URI,entry,2,99.4823,198.96,0.2,,,99508.54
2015-01-02,USB,entry,7,30.5968,214.18,0.21,,,99508.54
2015-01-02,V,entry,3,60.7404,182.22,0.18,,,99508.54
2015-01-02,VEEV,entry,8,26.6233,212.99,0.21,,,99508.54
2015-01-02,VLO,entry,6,31.9794,191.88,0.19,,,99508.54
2015-01-02,VMC,entry,3,60.4553,181.37,0.18,,,99508.54
2015-01-02,VRSK,entry,3,61.1203,183.36,0.18,,,99508.54
2015-01-02,VRSN,entry,3,56.403,169.21,0.17,,,99508.54
2015-01-02,VRTX,entry,1,120.03,120.03,0.12,,,99508.54
2015-01-02,VTR,entry,4,50.397,201.59,0.2,,,99508.54
2015-01-02,VTRS,entry,4,45.5136,182.05,0.18,,,99508.54
2015-01-02,VZ,entry,8,25.7678,206.14,0.21,,,99508.54
2015-01-02,WAB,entry,2,82.1937,164.39,0.16,,,99508.54
2015-01-02,WAT,entry,1,113.6268,113.63,0.11,,,99508.54
2015-01-02,WBD,entry,6,34.6473,207.88,0.21,,,99508.54
2015-01-02,WDAY,entry,2,81.8609,163.72,0.16,,,99508.54
2015-01-02,WDC,entry,3,70.7102,212.13,0.21,,,99508.54
2015-01-02,WEC,entry,5,36.3961,181.98,0.18,,,99508.54
2015-01-02,WELL,entry,4,49.2429,196.97,0.2,,,99508.54
2015-01-02,WFC,entry,5,40.054,200.27,0.2,,,99508.54
2015-01-02,WM,entry,5,41.1685,205.84,0.21,,,99508.54
2015-01-02,WMB,entry,9,23.8964,215.07,0.22,,,99508.54
2015-01-02,WMT,entry,9,23.2388,209.15,0.21,,,99508.54
2015-01-02,WRB,entry,18,12.0076,216.14,0.22,,,99508.54
2015-01-02,WSM,entry,7,29.1488,204.04,0.2,,,99508.54
2015-01-02,WST,entry,4,51.0227,204.09,0.2,,,99508.54
2015-01-02,WTW,entry,2,100.4532,200.91,0.2,,,99508.54
2015-01-02,WY,entry,9,23.1588,208.43,0.21,,,99508.54
2015-01-02,WYNN,entry,1,126.9168,126.92,0.13,,,99508.54
2015-01-02,XEL,entry,8,25.2943,202.35,0.2,,,99508.54
2015-01-02,XOM,entry,3,56.8169,170.45,0.17,,,99508.54
2015-01-02,XYL,entry,6,33.3317,199.99,0.2,,,99508.54
2015-01-02,YUM,entry,5,42.6791,213.4,0.21,,,99508.54
2015-01-02,ZBH,entry,2,101.1573,202.31,0.2,,,99508.54
2015-01-02,ZBRA,entry,2,78.029,156.06,0.16,,,99508.54
2015-01-02,ZTS,entry,5,39.5665,197.83,0.2,,,99508.54
